Species	inBoxMovingMode	Artifact	Move Items?
FA37	19	Bad egg	No
FA38	11	Bad egg	No
FA39	2B	Bad egg	No
FA3A	11	Bad egg	No
FA3B	2B	Bad egg	No
FA3C	11	Bad egg	No
FA3D	19	Bad egg	No
FA3E	30	Bad egg	No
FA3F	09	Bad egg	No
FA40	04	Bad egg	No
FA41	14	Bad egg	No
FA42	11	Bad egg	No
FA43	2B	Bad egg	No
FA44	05	Bad egg	No
FA45	2B	Bad egg	No
FA46	11	Bad egg	No
FA47	2B	Bad egg	No
FA48	11	Bad egg	No
FA49	0D	Bad egg	No
FA4A	04	Bad egg	No
FA4B	1F	Bad egg	No
FA4C	04	Bad egg	No
FA4D	D3	Bad egg	No
FA4E	11	Bad egg	No
FA4F	2B	Bad egg	No
FA50	11	Bad egg	No
FA51	10	Bad egg	No
FA52	05	Bad egg	No
FA53	13	Bad egg	No
FA54	30	Bad egg	No
FA55	16	Bad egg	No
FA56	04	Bad egg	No
FA57	15	Bad egg	No
FA58	11	Bad egg	No
FA59	CB	Bad egg	No
FA5A	11	Bad egg	No
FA5B	11	Bad egg	No
FA5C	05	Bad egg	No
FA5D	D3	Bad egg	No
FA5E	05	Bad egg	No
FA5F	0D	Bad egg	No
FA60	04	Bad egg	No
FA61	1C	Bad egg	No
FA62	04	Bad egg	No
FA63	2B	Bad egg	No
FA64	05	Bad egg	No
FA65	CB	Bad egg	No
FA66	05	Bad egg	No
FA67	2B	Bad egg	No
FA68	11	Bad egg	No
FA69	F1	Bad egg	No
FA6A	30	Bad egg	No
FA6B	25	Bad egg	No
FA6C	04	Bad egg	No
FA6F	2B	Bad egg	No
FA70	05	Bad egg	No
FA74	04	Bad egg	No
FA75	E6	Bad egg	No
FA76	11	Bad egg	No
FA77	1D	Bad egg	No
FA7F	23	Bad egg	No
FA80	11	Bad egg	No
FA82	04	Bad egg	No
FA84	2E	Bad egg	No
FA87	75	Bad egg	No
FA88	31	Bad egg	No
FA89	D6	Bad egg	No
FA8A	04	Bad egg	No
FA8B	71	Bad egg	No
FA8C	31	Bad egg	No
FA8D	15	Bad egg	No
FA8E	04	Bad egg	No
FA8F	73	Bad egg	No
FA90	04	Bad egg	No
FA91	15	Bad egg	No
FA92	04	Bad egg	No
FA93	72	Bad egg	No
FA94	04	Bad egg	No
FA95	97	Bad egg	No
FA96	31	Bad egg	No
FA97	71	Bad egg	No
FA98	04	Bad egg	No
FA99	15	Bad egg	No
FA9A	31	Bad egg	No
FA9B	B3	Bad egg	No
FA9C	04	Bad egg	No
FA9D	F4	Bad egg	No
FA9E	04	Bad egg	No
FA9F	A0	Bad egg	No
FAA0	04	Bad egg	No
FAA1	B2	Bad egg	No
FAA2	31	Bad egg	No
FAA3	15	Bad egg	No
FAA4	04	Bad egg	No
FAA5	7B	Bad egg	No
FAA6	04	Bad egg	No
FAA7	8A	Bad egg	No
FAA8	04	Bad egg	No
FAA9	78	Bad egg	No
FAAA	04	Bad egg	No
FAAB	15	Bad egg	No
FAAC	31	Bad egg	No
FAAD	7C	Bad egg	No
FAAE	11	Bad egg	No
FAAF	15	Bad egg	No
FAB0	31	Bad egg	No
FAB1	23	Bad egg	No
FAB3	2C	Bad egg	No
FAB4	31	Bad egg	No
FAB5	19	Bad egg	No
FAB7	CB	Bad egg	No
FAB8	31	Bad egg	No
FAB9	2A	Bad egg	No
FABC	11	Bad egg	No
FABD	15	Bad egg	No
FABE	11	Bad egg	No
FAC0	05	Bad egg	No
FAC1	15	Bad egg	No
FAC2	05	Bad egg	No
FAC4	11	Bad egg	No
FAC5	30	Bad egg	No
FAC6	11	Bad egg	No
FAC7	2B	Bad egg	No
FAC9	2B	Bad egg	No
FACA	11	Bad egg	No
FACB	D3	Bad egg	No
FACD	2B	Bad egg	No
FACE	11	Bad egg	No
FACF	2B	Bad egg	No
FAD1	11	Bad egg	No
FAD2	11	Bad egg	No
FAD3	2B	Bad egg	No
FAD4	05	Bad egg	No
FAD6	11	Bad egg	No
FAD7	2B	Bad egg	No
FAD8	05	Bad egg	No
FADA	05	Bad egg	No
FADB	2B	Bad egg	No
FADC	11	Bad egg	No
FADD	2B	Bad egg	No
FADE	05	Bad egg	No
FADF	2B	Bad egg	No
FAE0	11	Bad egg	No
FAE1	2B	Bad egg	No
FAE2	11	Bad egg	No
FAE3	2B	Bad egg	No
FAE4	11	Bad egg	No
FAE5	2B	Bad egg	No
FAE7	2B	Bad egg	No
FAE8	11	Bad egg	No
FAE9	2B	Bad egg	No
FAEA	05	Bad egg	No
FAEB	2B	Bad egg	No
FAEC	11	Bad egg	No
FAED	2B	Bad egg	No
FAEE	11	Bad egg	No
FAEF	CB	Bad egg	No
FAF0	11	Bad egg	No
FAF1	2B	Bad egg	No
FAF2	11	Bad egg	No
FAF3	11	Bad egg	No
FAF4	11	Bad egg	No
FAF5	2B	Bad egg	No
FAF6	11	Bad egg	No
FAF7	2B	Bad egg	No
FAF8	11	Bad egg	No
FAF9	2B	Bad egg	No
FAFA	11	Bad egg	No
FAFB	CB	Bad egg	No
FAFC	05	Bad egg	No
FAFD	2B	Bad egg	No
FAFE	11	Bad egg	No
FAFF	11	Bad egg	No
FB00	05	Bad egg	No
FB01	2B	Bad egg	No
FB02	11	Bad egg	No
FB03	2B	Bad egg	No
FB04	11	Bad egg	No
FB05	D4	Bad egg	No
FB06	11	Bad egg	No
FB07	2B	Bad egg	No
FB08	11	Bad egg	No
FB09	10	Bad egg	No
FB0A	11	Bad egg	No
FB0B	2B	Bad egg	No
FB0C	11	Bad egg	No
FB0D	CC	Bad egg	No
FB0E	11	Bad egg	No
FB0F	2B	Bad egg	No
FB10	11	Bad egg	No
FB11	2B	Bad egg	No
FB12	05	Bad egg	No
FB13	2B	Bad egg	No
FB14	11	Bad egg	No
FB15	2B	Bad egg	No
FB16	05	Bad egg	No
FB17	2B	Bad egg	No
FB18	11	Bad egg	No
FB19	2B	Bad egg	No
FB1A	11	Bad egg	No
FB1B	2B	Bad egg	No
FB1C	11	Bad egg	No
FB1D	2B	Bad egg	No
FB1E	11	Bad egg	No
FB1F	18	Bad egg	No
FB20	11	Bad egg	No
FB21	2B	Bad egg	No
FB22	11	Bad egg	No
FB23	2B	Bad egg	No
FB24	11	Bad egg	No
FB25	2B	Bad egg	No
FB26	11	Bad egg	No
FB27	CC	Bad egg	No
FB28	11	Bad egg	No
FB29	2B	Bad egg	No
FB2A	11	Bad egg	No
FB2B	2B	Bad egg	No
FB2C	05	Bad egg	No
FB2D	2B	Bad egg	No
FB2E	11	Bad egg	No
FB2F	10	Bad egg	No
FB30	11	Bad egg	No
FB31	2B	Bad egg	No
FB32	11	Bad egg	No
FB33	2B	Bad egg	No
FB34	05	Bad egg	No
FB35	2B	Bad egg	No
FB36	11	Bad egg	No
FB37	2B	Bad egg	No
FB38	11	Bad egg	No
FB39	18	Bad egg	No
FB3A	11	Bad egg	No
FB3B	2B	Bad egg	No
FB3C	11	Bad egg	No
FB3D	2B	Bad egg	No
FB3E	11	Bad egg	No
FB3F	2B	Bad egg	No
FB40	11	Bad egg	No
FB41	2B	Bad egg	No
FB42	11	Bad egg	No
FB43	2B	Bad egg	No
FB44	11	Bad egg	No
FB45	2B	Bad egg	No
FB46	05	Bad egg	No
FB47	2B	Bad egg	No
FB48	11	Bad egg	No
FB49	2B	Bad egg	No
FB4A	05	Bad egg	No
FB4B	2B	Bad egg	No
FB4C	11	Bad egg	No
FB4D	2B	Bad egg	No
FB4E	11	Bad egg	No
FB4F	2B	Bad egg	No
FB50	11	Bad egg	No
FB51	2B	Bad egg	No
FB52	11	Bad egg	No
FB53	2B	Bad egg	No
FB54	11	Bad egg	No
FB55	2B	Bad egg	No
FB56	11	Bad egg	No
FB57	D3	Bad egg	No
FB58	11	Bad egg	No
FB59	2B	Bad egg	No
FB5A	11	Bad egg	No
FB5B	2B	Bad egg	No
FB5C	11	Bad egg	No
FB5D	2B	Bad egg	No
FB5E	11	Bad egg	No
FB5F	2B	Bad egg	No
FB60	05	Bad egg	No
FB61	2B	Bad egg	No
FB62	11	Bad egg	No
FB63	2B	Bad egg	No
FB64	05	Bad egg	No
FB65	2B	Bad egg	No
FB66	11	Bad egg	No
FB67	2B	Bad egg	No
FB68	05	Bad egg	No
FB69	2B	Bad egg	No
FB6A	11	Bad egg	No
FB6B	2B	Bad egg	No
FB6C	11	Bad egg	No
FB6D	11	Bad egg	No
FB6E	05	Bad egg	No
FB6F	2B	Bad egg	No
FB70	11	Bad egg	No
FB71	2B	Bad egg	No
FB72	11	Bad egg	No
FB73	2B	Bad egg	No
FB74	11	Bad egg	No
FB75	2B	Bad egg	No
FB77	2B	Bad egg	No
FB78	11	Bad egg	No
FB79	2B	Bad egg	No
FB7A	11	Bad egg	No
FB7B	2B	Bad egg	No
FB7C	05	Bad egg	No
FB7D	2B	Bad egg	No
FB7E	11	Bad egg	No
FB7F	2B	Bad egg	No
FB80	05	Bad egg	No
FB81	CB	Bad egg	No
FB82	05	Bad egg	No
FB84	05	Bad egg	No
FB85	18	Bad egg	No
FB86	05	Bad egg	No
FB88	11	Bad egg	No
FB89	18	Bad egg	No
FB8A	11	Bad egg	No
FB8D	C4	Bad egg	No
FB93	2B	Bad egg	No
FB97	CC	Bad egg	No
FB98	11	Bad egg	No
FB9A	05	Bad egg	No
FB9B	CC	Bad egg	No
FB9C	05	Bad egg	No
FB9D	2B	Bad egg	No
FBA1	2B	Bad egg	No
FBA5	2B	Bad egg	No
FBA7	2B	Bad egg	No
FBA8	11	Invisible bad egg	No
FBA9	18	Bad egg	No
FBAA	11	Bad egg	No
FBAB	CC	Bad egg	No
FBAC	11	Bad egg	No
FBAD	D3	Bad egg	No
FBAE	05	Bad egg	No
FBB0	04	Bad egg	No
FBB1	10	Bad egg	No
FBB2	05	Bad egg	No
FBB3	11	Bad egg	No
FBB6	11	Bad egg	No
FBB7	2B	Bad egg	No
FBBA	05	Bad egg	No
FBBD	18	Bad egg	No
FBBE	05	Bad egg	No
FBBF	2B	Bad egg	No
FBC0	05	Bad egg	No
FBC1	CB	Bad egg	No
FBC2	05	Bad egg	No
FBC3	2B	Bad egg	No
FBC4	05	Bad egg	No
FBC5	17	Bad egg	No
FBC6	04	Bad egg	No
FBC7	19	Bad egg	No
FBC8	11	Bad egg	No
FBC9	CB	Bad egg	No
FBCA	11	Bad egg	No
FBCB	2B	Bad egg	No
FBCC	05	Bad egg	No
FBCD	2B	Bad egg	No
FBCE	05	Bad egg	No
FBCF	2B	Bad egg	No
FBD0	05	Bad egg	No
FBD1	2B	Bad egg	No
FBD2	11	Bad egg	No
FBD3	2B	Bad egg	No
FBD4	11	Bad egg	No
FBD5	2B	Bad egg	No
FBD6	05	Bad egg	No
FBD7	D4	Bad egg	No
FBD8	11	Bad egg	No
FBD9	2B	Bad egg	No
FBDA	05	Bad egg	No
FBDB	71	Bad egg	No
FBDC	04	Bad egg	No
FBDD	80	Bad egg	No
FBDE	32	Bad egg	No
FBDF	D4	Bad egg	No
FBE0	05	Bad egg	No
FBE1	CB	Bad egg	No
FBE2	05	Bad egg	No
FBE3	CC	Bad egg	No
FBE4	05	Bad egg	No
FBE5	D3	Bad egg	No
FBE6	11	Bad egg	No
FBE7	2B	Bad egg	No
FBE8	11	Bad egg	No
FBE9	2B	Bad egg	No
FBEA	05	Bad egg	No
FBEB	2B	Bad egg	No
FBEC	11	Bad egg	No
FBED	2B	Bad egg	No
FBEE	11	Bad egg	No
FBEF	2B	Bad egg	No
FBF0	05	Bad egg	No
FBF1	7B	Bad egg	No
FBF2	04	Bad egg	No
FBF3	15	Bad egg	No
FBF4	31	Bad egg	No
FBF5	2B	Bad egg	No
FBF6	11	Bad egg	No
FBF7	D4	Bad egg	No
FBF8	05	Bad egg	No
FBF9	D3	Bad egg	No
FBFA	11	Bad egg	No
FBFB	2B	Bad egg	No
FBFC	11	Bad egg	No
FBFD	11	Bad egg	No
FBFE	05	Bad egg	No
FBFF	2B	Bad egg	No
FC00	11	Bad egg	No
FC01	0E	Bad egg	No
FC02	11	Bad egg	No
FC03	2B	Bad egg	No
FC04	11	Bad egg	No
FC05	18	Bad egg	No
FC06	05	Bad egg	No
FC07	7B	Bad egg	No
FC08	04	Bad egg	No
FC09	15	Bad egg	No
FC0A	31	Bad egg	No
FC0B	2B	Bad egg	No
FC0C	11	Bad egg	No
FC0D	2B	Bad egg	No
FC0E	05	Bad egg	No
FC0F	2B	Bad egg	No
FC10	11	Bad egg	No
FC11	2B	Bad egg	No
FC12	11	Bad egg	No
FC13	D3	Bad egg	No
FC14	11	Bad egg	No
FC15	2B	Bad egg	No
FC16	31	Bad egg	No
FC17	0E	Bad egg	No
FC18	11	Bad egg	No
FC19	2B	Bad egg	No
FC1A	11	Bad egg	No
FC1B	2B	Bad egg	No
FC1C	05	Bad egg	No
FC1D	71	Bad egg	No
FC1E	04	Bad egg	No
FC1F	99	Bad egg	No
FC20	31	Bad egg	No
FC21	2B	Bad egg	No
FC22	11	Bad egg	No
FC23	2B	Bad egg	No
FC24	11	Bad egg	No
FC25	2B	Bad egg	No
FC26	11	Bad egg	No
FC27	2B	Bad egg	No
FC28	11	Bad egg	No
FC29	2B	Bad egg	No
FC2A	11	Bad egg	No
FC2B	2B	Bad egg	No
FC2C	31	Bad egg	No
FC2D	2B	Bad egg	No
FC2E	11	Bad egg	No
FC2F	2B	Bad egg	No
FC30	31	Bad egg	No
FC31	10	Bad egg	No
FC32	31	Bad egg	No
FC33	7C	Bad egg	No
FC34	31	Bad egg	No
FC35	6C	Bad egg	No
FC36	31	Bad egg	No
FC37	2B	Bad egg	No
FC38	11	Bad egg	No
FC39	2B	Bad egg	No
FC3A	11	Bad egg	No
FC3B	2B	Bad egg	No
FC3C	11	Bad egg	No
FC3D	2B	Bad egg	No
FC3E	11	Bad egg	No
FC3F	2B	Bad egg	No
FC40	11	Bad egg	No
FC41	2B	Bad egg	No
FC42	31	Bad egg	No
FC43	2B	Bad egg	No
FC44	11	Bad egg	No
FC45	14	Bad egg	No
FC46	31	Bad egg	No
FC47	19	Bad egg	No
FC48	31	Bad egg	No
FC49	79	Bad egg	No
FC4A	31	Bad egg	No
FC4B	BA	Bad egg	No
FC4C	11	Bad egg	No
FC4D	2B	Bad egg	No
FC4E	11	Bad egg	No
FC4F	2B	Bad egg	No
FC50	11	Bad egg	No
FC51	2B	Bad egg	No
FC52	11	Bad egg	No
FC53	2B	Bad egg	No
FC54	11	Bad egg	No
FC55	2B	Bad egg	No
FC56	11	Bad egg	No
FC57	2B	Bad egg	No
FC58	11	Bad egg	No
FC59	2B	Bad egg	No
FC5A	11	Bad egg	No
FC5B	15	Bad egg	No
FC5C	11	Bad egg	No
FC5D	2B	Bad egg	No
FC5E	31	Bad egg	No
FC5F	15	Bad egg	No
FC60	04	Bad egg	No
FC61	75	Bad egg	No
FC62	11	Bad egg	No
FC63	2B	Bad egg	No
FC64	11	Bad egg	No
FC65	2B	Bad egg	No
FC66	11	Bad egg	No
FC67	2B	Bad egg	No
FC68	11	Bad egg	No
FC69	2B	Bad egg	No
FC6A	11	Bad egg	No
FC6B	2B	Bad egg	No
FC6C	11	Bad egg	No
FC6D	2B	Bad egg	No
FC6E	11	Bad egg	No
FC6F	2B	Bad egg	No
FC70	11	Bad egg	No
FC71	2D	Bad egg	No
FC72	11	Bad egg	No
FC73	2B	Bad egg	No
FC74	31	Bad egg	No
FC75	15	Bad egg	No
FC76	04	Bad egg	No
FC77	71	Bad egg	No
FC78	11	Bad egg	No
FC79	2B	Bad egg	No
FC7A	11	Bad egg	No
FC7B	2B	Bad egg	No
FC7C	11	Bad egg	No
FC7D	2B	Bad egg	No
FC7E	11	Bad egg	No
FC7F	2B	Bad egg	No
FC80	11	Bad egg	No
FC81	2B	Bad egg	No
FC82	11	Bad egg	No
FC83	2B	Bad egg	No
FC84	11	Bad egg	No
FC85	2B	Bad egg	No
FC86	11	Bad egg	No
FC87	1D	Bad egg	No
FC88	11	Bad egg	No
FC89	2B	Bad egg	No
FC8A	31	Bad egg	No
FC8B	23	Bad egg	No
FC8C	04	Bad egg	No
FC8D	7D	Bad egg	No
FC8E	11	Bad egg	No
FC8F	2B	Bad egg	No
FC90	11	Bad egg	No
FC91	2B	Bad egg	No
FC92	11	Bad egg	No
FC93	2B	Bad egg	No
FC94	11	Bad egg	No
FC95	2B	Bad egg	No
FC96	11	Bad egg	No
FC97	2B	Bad egg	No
FC98	11	Bad egg	No
FC99	2B	Bad egg	No
FC9A	11	Bad egg	No
FC9B	0E	Bad egg	No
FC9C	11	Bad egg	No
FC9D	2B	Bad egg	No
FC9E	11	Bad egg	No
FC9F	30	Bad egg	No
FCA0	11	Bad egg	No
FCA1	13	Bad egg	No
FCA2	04	Bad egg	No
FCA3	7D	Bad egg	No
FCA4	05	Bad egg	No
FCA5	2B	Bad egg	No
FCA6	11	Bad egg	No
FCA7	2B	Bad egg	No
FCA8	11	Bad egg	No
FCA9	2B	Bad egg	No
FCAA	11	Bad egg	No
FCAB	2B	Bad egg	No
FCAC	11	Bad egg	No
FCAD	2B	Bad egg	No
FCAE	31	Bad egg	No
FCAF	2B	Bad egg	No
FCB0	11	Bad egg	No
FCB1	2B	Bad egg	No
FCB2	11	Bad egg	No
FCB3	2B	Bad egg	No
FCB4	11	Bad egg	No
FCB5	2B	Bad egg	No
FCB6	11	Bad egg	No
FCB7	15	Bad egg	No
FCB8	04	Bad egg	No
FCB9	31	Bad egg	No
FCBA	11	Bad egg	No
FCBB	2B	Bad egg	No
FCBC	11	Bad egg	No
FCBD	2B	Bad egg	No
FCBE	11	Bad egg	No
FCBF	2B	Bad egg	No
FCC0	11	Bad egg	No
FCC1	CB	Bad egg	No
FCC2	11	Bad egg	No
FCC3	11	Bad egg	No
FCC4	31	Bad egg	No
FCC5	2B	Bad egg	No
FCC6	11	Bad egg	No
FCC7	2B	Bad egg	No
FCC8	11	Bad egg	No
FCC9	2B	Bad egg	No
FCCA	11	Bad egg	No
FCCB	10	Bad egg	No
FCCC	05	Bad egg	No
FCCE	04	Bad egg	No
FCCF	2B	Bad egg	No
FCD0	05	Bad egg	No
FCD1	2B	Bad egg	No
FCD2	11	Bad egg	No
FCD3	2B	Bad egg	No
FCD4	11	Bad egg	No
FCD5	2B	Bad egg	No
FCD6	11	Bad egg	No
FCD7	D4	Bad egg	No
FCD8	11	Bad egg	No
FCD9	2B	Bad egg	No
FCDA	11	Bad egg	No
FCDB	2B	Bad egg	No
FCDC	11	Bad egg	No
FCDD	2B	Bad egg	No
FCDE	11	Bad egg	No
FCDF	11	Bad egg	No
FCE0	11	Bad egg	No
FCE1	19	Bad egg	No
FCE2	11	Bad egg	No
FCE3	15	Bad egg	No
FCE4	31	Bad egg	No
FCE5	D3	Bad egg	No
FCE6	05	Bad egg	No
FCE7	2B	Bad egg	No
FCE8	11	Bad egg	No
FCE9	2B	Bad egg	No
FCEA	11	Bad egg	No
FCEB	2B	Bad egg	No
FCEC	11	Bad egg	No
FCED	2B	Bad egg	No
FCEE	05	Bad egg	No
FCEF	2B	Bad egg	No
FCF0	11	Bad egg	No
FCF1	10	Bad egg	No
FCF2	11	Bad egg	No
FCF3	11	Bad egg	No
FCF4	11	Bad egg	No
FCF5	2B	Bad egg	No
FCF6	11	Bad egg	No
FCF7	2B	Bad egg	No
FCF8	11	Bad egg	No
FCF9	21	Bad egg	No
FCFA	11	Bad egg	No
FCFB	CC	Bad egg	No
FCFC	05	Bad egg	No
FCFD	2B	Bad egg	No
FCFE	11	Bad egg	No
FCFF	CC	Bad egg	No
FD00	11	Bad egg	No
FD01	2B	Bad egg	No
FD02	11	Bad egg	No
FD03	11	Bad egg	No
FD04	05	Bad egg	No
FD05	10	Bad egg	No
FD06	11	Bad egg	No
FD07	19	Bad egg	No
FD08	11	Bad egg	No
FD09	10	Bad egg	No
FD0A	05	Bad egg	No
FD0B	11	Bad egg	No
FD0C	11	Bad egg	No
FD0D	2B	Bad egg	No
FD0E	11	Bad egg	No
FD0F	23	Bad egg	No
FD10	11	Bad egg	No
FD11	2B	Bad egg	No
FD12	05	Bad egg	No
FD13	CC	Bad egg	No
FD14	11	Bad egg	No
FD15	18	Bad egg	No
FD16	05	Bad egg	No
FD17	11	Bad egg	No
FD18	05	Bad egg	No
FD19	2B	Bad egg	No
FD1A	05	Bad egg	No
FD1B	19	Bad egg	No
FD1C	05	Bad egg	No
FD1D	D3	Bad egg	No
FD1E	05	Bad egg	No
FD1F	19	Bad egg	No
FD20	05	Bad egg	No
FD21	10	Bad egg	No
FD22	05	Bad egg	No
FD23	11	Bad egg	No
FD24	05	Bad egg	No
FD25	10	Bad egg	No
FD26	05	Bad egg	No
FD28	05	Bad egg	No
FD29	D3	Bad egg	No
FD2A	05	Bad egg	No
FD2B	2B	Bad egg	No
FD2C	05	Bad egg	No
FD2D	18	Bad egg	No
FD2E	05	Bad egg	No
FD30	05	Bad egg	No
FD32	05	Bad egg	No
FD33	2B	Bad egg	No
FD34	11	Bad egg	No
FD35	D3	Bad egg	No
FD36	11	Bad egg	No
FD37	19	Bad egg	No
FD38	05	Bad egg	No
FD39	18	Bad egg	No
FD3A	05	Bad egg	No
FD3B	19	Bad egg	No
FD3C	11	Bad egg	No
FD3E	05	Bad egg	No
FD3F	2B	Bad egg	No
FD40	11	Bad egg	No
FD42	05	Bad egg	No
FD43	2B	Bad egg	No
FD45	E4	Bad egg	No
FD47	1F	Bad egg	No
FD48	04	Bad egg	No
FD49	E7	Bad egg	No
FD4A	04	Bad egg	No
FD4B	1D	Bad egg	No
FD4C	04	Bad egg	No
FD4D	2C	Bad egg	No
FD4E	30	Bad egg	No
FD4F	15	Bad egg	No
FD50	04	Bad egg	No
FD51	2B	Bad egg	No
FD52	30	Bad egg	No
FD53	1D	Bad egg	No
FD54	04	Bad egg	No
FD55	F5	Bad egg	No
FD56	30	Bad egg	No
FD57	F4	Bad egg	No
FD58	04	Bad egg	No
FD59	1C	Bad egg	No
FD5A	11	Bad egg	No
FD5B	10	Bad egg	No
FD5C	04	Bad egg	No
FD5D	14	Bad egg	No
FD5E	11	Bad egg	No
FD5F	0D	Bad egg	No
FD60	04	Bad egg	No
FD61	1C	Bad egg	No
FD62	04	Bad egg	No
FD63	0D	Bad egg	No
FD64	30	Bad egg	No
FD65	1C	Bad egg	No
FD66	04	Bad egg	No
FD67	2B	Bad egg	No
FD68	30	Bad egg	No
FD69	14	Bad egg	No
FD6A	04	Bad egg	No
FD6B	2A	Bad egg	No
FD6C	30	Bad egg	No
FD6D	1E	Bad egg	No
FD6E	04	Bad egg	No
FD6F	17	Bad egg	No
FD70	11	Bad egg	No
FD71	0D	Bad egg	No
FD72	04	Bad egg	No
FD73	1D	Bad egg	No
FD74	11	Bad egg	No
FD75	0D	Bad egg	No
FD76	04	Bad egg	No
FD77	15	Bad egg	No
FD78	04	Bad egg	No
FD79	23	Bad egg	No
FD7A	05	Bad egg	No
FD7B	23	Bad egg	No
FD7C	04	Bad egg	No
FD7D	2B	Bad egg	No
FD7E	11	Bad egg	No
FD80	04	Bad egg	No
FD81	2B	Bad egg	No
FD82	11	Bad egg	No
FD83	2B	Bad egg	No
FD84	04	Bad egg	No
FD85	FD	Bad egg	No
FD86	11	Bad egg	No
FD87	19	Bad egg	No
FD89	23	Bad egg	No
FD8A	11	Bad egg	No
FD8B	2B	Bad egg	No
FD8D	2B	Bad egg	No
FD8E	05	Bad egg	No
FD8F	2B	Bad egg	No
FD90	05	Bad egg	No
FD92	11	Bad egg	No
FD93	2B	Bad egg	No
FD94	11	Bad egg	No
FD96	05	Bad egg	No
FD97	2B	Bad egg	No
FD98	11	Bad egg	No
FD99	D4	Bad egg	No
FD9B	19	Bad egg	No
FD9C	11	Bad egg	No
FD9D	2B	Bad egg	No
FD9F	CB	Bad egg	No
FDA0	11	Bad egg	No
FDA1	2B	Bad egg	No
FDA2	05	Bad egg	No
FDA3	18	Bad egg	No
FDA4	11	Bad egg	No
FDA5	2B	Bad egg	No
FDA6	11	Bad egg	No
FDA7	2B	Bad egg	No
FDA8	11	Bad egg	No
FDA9	2B	Bad egg	No
FDAA	11	Bad egg	No
FDAC	11	Bad egg	No
FDAD	2B	Bad egg	No
FDAE	31	Bad egg	No
FDAF	2B	Bad egg	No
FDB0	05	Bad egg	No
FDB1	2B	Bad egg	No
FDB2	11	Bad egg	No
FDB3	2B	Bad egg	No
FDB4	11	Bad egg	No
FDB5	2B	Bad egg	No
FDB6	11	Bad egg	No
FDB7	2E	Bad egg	No
FDB8	05	Bad egg	No
FDB9	2B	Bad egg	No
FDBA	11	Bad egg	No
FDBB	1D	Bad egg	No
FDBC	11	Bad egg	No
FDBD	2B	Bad egg	No
FDBE	31	Bad egg	No
FDBF	2B	Bad egg	No
FDC0	11	Bad egg	No
FDC1	10	Bad egg	No
FDC2	31	Bad egg	No
FDC3	2B	Bad egg	No
FDC4	11	Bad egg	No
FDC5	19	Bad egg	No
FDC6	11	Bad egg	No
FDC7	15	Bad egg	No
FDC8	11	Bad egg	No
FDC9	2B	Bad egg	No
FDCA	05	Bad egg	No
FDCB	15	Bad egg	No
FDCC	11	Bad egg	No
FDCD	2B	Bad egg	No
FDCE	05	Bad egg	No
FDCF	1D	Bad egg	No
FDD0	31	Bad egg	No
FDD1	2B	Bad egg	No
FDD2	05	Bad egg	No
FDD3	2B	Bad egg	No
FDD4	31	Bad egg	No
FDD5	2B	Bad egg	No
FDD6	11	Bad egg	No
FDD7	18	Bad egg	No
FDD8	11	Bad egg	No
FDD9	2B	Bad egg	No
FDDA	11	Bad egg	No
FDDB	2B	Bad egg	No
FDDC	05	Bad egg	No
FDDD	2B	Bad egg	No
FDDE	11	Bad egg	No
FDDF	19	Bad egg	No
FDE0	11	Bad egg	No
FDE1	2B	Bad egg	No
FDE2	11	Bad egg	No
FDE3	2B	Bad egg	No
FDE4	11	Bad egg	No
FDE5	2B	Bad egg	No
FDE6	11	Bad egg	No
FDE7	2B	Bad egg	No
FDE8	05	Bad egg	No
FDE9	2B	Bad egg	No
FDEA	05	Bad egg	No
FDEB	2B	Bad egg	No
FDEC	05	Bad egg	No
FDED	10	Bad egg	No
FDEE	11	Bad egg	No
FDEF	2B	Bad egg	No
FDF0	11	Bad egg	No
FDF2	11	Bad egg	No
FDF3	2B	Bad egg	No
FDF4	11	Bad egg	No
FDF5	19	Bad egg	No
FDF6	05	Bad egg	No
FDF7	2B	Bad egg	No
FDF8	11	Bad egg	No
FDF9	2B	Bad egg	No
FDFA	11	Bad egg	No
FDFB	2B	Bad egg	No
FDFC	11	Bad egg	No
FDFD	26	Bad egg	No
FDFF	2B	Bad egg	No
FE00	11	Bad egg	No
FE01	15	Bad egg	No
FE02	05	Bad egg	No
FE03	2B	Bad egg	No
FE04	11	Bad egg	No
FE05	2B	Bad egg	No
FE06	31	Bad egg	No
FE07	2B	Bad egg	No
FE08	11	Bad egg	No
FE09	2B	Bad egg	No
FE0A	31	Bad egg	No
FE0B	11	Bad egg	No
FE0C	05	Bad egg	No
FE0D	2B	Bad egg	No
FE0E	11	Bad egg	No
FE0F	2B	Bad egg	No
FE10	05	Bad egg	No
FE11	2B	Bad egg	No
FE12	11	Bad egg	No
FE13	2B	Bad egg	No
FE14	11	Bad egg	No
FE15	2B	Bad egg	No
FE16	11	Bad egg	No
FE17	2B	Bad egg	No
FE18	05	Bad egg	No
FE19	2B	Bad egg	No
FE1A	11	Bad egg	No
FE1B	2B	Bad egg	No
FE1C	11	Bad egg	No
FE1D	2B	Bad egg	No
FE1E	11	Bad egg	No
FE1F	2B	Bad egg	No
FE20	11	Bad egg	No
FE22	08	Bad egg	No
FE23	2D	Bad egg	No
FE25	C0	Bad egg	No
FE26	06	Bad egg	No
FE27	71	Bad egg	No
